algorithm,percentile of pool members,selection probability
Legacy,19.151515151515152,0.0001
Legacy,19.272727272727273,0.0001
Legacy,19.393939393939394,0.0001
Legacy,19.515151515151516,0.0001
Legacy,19.636363636363637,0.0001
Legacy,19.757575757575758,0.0001
Legacy,19.87878787878788,0.0001
Legacy,20.0,0.0001
Legacy,20.12121212121212,0.0001
Legacy,20.242424242424242,0.0001
Legacy,20.363636363636363,0.0001
Legacy,20.484848484848484,0.0001
Legacy,20.606060606060606,0.0001
Legacy,20.727272727272727,0.0001
Legacy,20.84848484848485,0.0001
Legacy,20.96969696969697,0.0001
Legacy,21.09090909090909,0.0001
Legacy,21.21212121212121,0.0001
Legacy,21.333333333333336,0.0001
Legacy,21.454545454545453,0.0001
Legacy,21.575757575757574,0.0001
Legacy,21.6969696969697,0.0001
Legacy,21.818181818181817,0.0001
Legacy,21.939393939393938,0.0001
Legacy,22.060606060606062,0.0001
Legacy,22.181818181818183,0.0001
Legacy,22.3030303030303,0.0002
Legacy,22.424242424242426,0.0002
Legacy,22.545454545454547,0.0002
Legacy,22.666666666666664,0.0002
Legacy,22.78787878787879,0.0002
Legacy,22.90909090909091,0.0002
Legacy,23.03030303030303,0.0002
Legacy,23.151515151515152,0.0002
Legacy,23.272727272727273,0.0002
Legacy,23.393939393939394,0.0002
Legacy,23.515151515151516,0.0002
Legacy,23.636363636363637,0.0002
Legacy,23.757575757575758,0.0002
Legacy,23.87878787878788,0.0002
Legacy,24.0,0.0002
Legacy,24.12121212121212,0.0002
Legacy,24.242424242424242,0.0002
Legacy,24.363636363636363,0.0002
Legacy,24.484848484848484,0.0002
Legacy,24.606060606060606,0.0003
Legacy,24.727272727272727,0.0003
Legacy,24.848484848484848,0.0003
Legacy,24.96969696969697,0.0003
Legacy,25.09090909090909,0.0003
Legacy,25.212121212121215,0.0003
Legacy,25.333333333333336,0.0003
Legacy,25.454545454545453,0.0004
Legacy,25.575757575757574,0.0004
Legacy,25.696969696969695,0.0004
Legacy,25.818181818181817,0.0004
Legacy,25.93939393939394,0.0004
Legacy,26.060606060606062,0.0004
Legacy,26.181818181818183,0.0004
Legacy,26.3030303030303,0.0004
Legacy,26.424242424242422,0.0004
Legacy,26.545454545454543,0.0005
Legacy,26.666666666666668,0.0005
Legacy,26.78787878787879,0.0005
Legacy,26.90909090909091,0.0005
Legacy,27.03030303030303,0.0006
Legacy,27.151515151515156,0.0006
Legacy,27.27272727272727,0.0006
Legacy,27.39393939393939,0.0006
Legacy,27.515151515151516,0.0006
Legacy,27.636363636363637,0.0007
Legacy,27.757575757575758,0.0007
Legacy,27.878787878787882,0.0007
Legacy,28.000000000000004,0.0007
Legacy,28.121212121212118,0.0007
Legacy,28.242424242424242,0.0007
Legacy,28.363636363636363,0.0007
Legacy,28.484848484848484,0.0007
Legacy,28.606060606060606,0.0008
Legacy,28.72727272727273,0.0008
Legacy,28.84848484848485,0.0008
Legacy,28.96969696969697,0.0008
Legacy,29.09090909090909,0.0008
Legacy,29.21212121212121,0.0008
Legacy,29.333333333333332,0.0008
Legacy,29.454545454545457,0.0008
Legacy,29.575757575757578,0.0009
Legacy,29.6969696969697,0.0009
Legacy,29.818181818181817,0.001
Legacy,29.939393939393938,0.001
Legacy,30.06060606060606,0.001
Legacy,30.181818181818183,0.001
Legacy,30.303030303030305,0.0011
Legacy,30.424242424242426,0.0011
Legacy,30.545454545454547,0.0011
Legacy,30.666666666666664,0.0011
Legacy,30.787878787878785,0.0012
Legacy,30.909090909090907,0.0012
Legacy,31.03030303030303,0.0012
Legacy,31.151515151515152,0.0012
Legacy,31.272727272727273,0.0012
Legacy,31.393939393939398,0.0013
Legacy,31.515151515151512,0.0013
Legacy,31.636363636363633,0.0013
Legacy,31.757575757575758,0.0013
Legacy,31.87878787878788,0.0014
Legacy,32.0,0.0015
Legacy,32.121212121212125,0.0015
Legacy,32.24242424242424,0.0016
Legacy,32.36363636363636,0.0016
Legacy,32.484848484848484,0.0016
Legacy,32.6060606060606,0.0016
Legacy,32.72727272727273,0.0017
Legacy,32.84848484848485,0.0017
Legacy,32.96969696969697,0.0018
Legacy,33.09090909090909,0.0018
Legacy,33.21212121212121,0.0019
Legacy,33.33333333333333,0.0019
Legacy,33.45454545454545,0.002
Legacy,33.57575757575758,0.002
Legacy,33.696969696969695,0.002
Legacy,33.81818181818182,0.002
Legacy,33.939393939393945,0.0021
Legacy,34.060606060606055,0.0021
Legacy,34.18181818181818,0.0021
Legacy,34.303030303030305,0.0021
Legacy,34.42424242424242,0.0022
Legacy,34.54545454545455,0.0022
Legacy,34.66666666666667,0.0022
Legacy,34.78787878787879,0.0022
Legacy,34.909090909090914,0.0022
Legacy,35.03030303030303,0.0023
Legacy,35.15151515151515,0.0023
Legacy,35.27272727272727,0.0023
Legacy,35.39393939393939,0.0024
Legacy,35.515151515151516,0.0024
Legacy,35.63636363636364,0.0024
Legacy,35.75757575757576,0.0024
Legacy,35.878787878787875,0.0024
Legacy,36.0,0.0025
Legacy,36.12121212121212,0.0025
Legacy,36.24242424242424,0.0025
Legacy,36.36363636363637,0.0026
Legacy,36.484848484848484,0.0026
Legacy,36.60606060606061,0.0026
Legacy,36.72727272727273,0.0027
Legacy,36.848484848484844,0.0027
Legacy,36.96969696969697,0.0027
Legacy,37.09090909090909,0.0027
Legacy,37.21212121212121,0.0027
Legacy,37.333333333333336,0.0027
Legacy,37.45454545454546,0.0028
Legacy,37.57575757575757,0.0028
Legacy,37.696969696969695,0.0029
Legacy,37.81818181818182,0.0029
Legacy,37.93939393939394,0.0029
Legacy,38.06060606060606,0.0029
Legacy,38.18181818181819,0.0029
Legacy,38.303030303030305,0.0029
Legacy,38.42424242424242,0.003
Legacy,38.54545454545455,0.003
Legacy,38.666666666666664,0.003
Legacy,38.78787878787879,0.003
Legacy,38.90909090909091,0.0031
Legacy,39.03030303030303,0.0031
Legacy,39.151515151515156,0.0032
Legacy,39.27272727272727,0.0032
Legacy,39.39393939393939,0.0033
Legacy,39.515151515151516,0.0033
Legacy,39.63636363636363,0.0033
Legacy,39.75757575757576,0.0033
Legacy,39.87878787878788,0.0033
Legacy,40.0,0.0034
Legacy,40.12121212121212,0.0035
Legacy,40.24242424242424,0.0035
Legacy,40.36363636363636,0.0035
Legacy,40.484848484848484,0.0036
Legacy,40.60606060606061,0.0036
Legacy,40.72727272727273,0.0037
Legacy,40.84848484848485,0.0037
Legacy,40.96969696969697,0.0038
Legacy,41.090909090909086,0.0039
