algorithm,percentile of pool members,selection probability
LexiMin,2.722772277227723,0.04744230902531423
LexiMin,2.9702970297029703,0.04744230902531423
LexiMin,3.217821782178218,0.04744230902531424
LexiMin,3.4653465346534658,0.04744230902531424
LexiMin,3.7128712871287126,0.04744230902531424
LexiMin,3.9603960396039604,0.047442309025314246
LexiMin,4.207920792079208,0.04744230902531425
LexiMin,4.455445544554455,0.04744230902531425
LexiMin,4.702970297029703,0.04744230902531426
LexiMin,4.9504950495049505,0.04744230902531427
LexiMin,5.198019801980198,0.04744230902531428
LexiMin,5.445544554455446,0.04744230902531428
LexiMin,5.693069306930694,0.04744230902531429
LexiMin,5.9405940594059405,0.047442309025314294
LexiMin,6.188118811881188,0.0474423090253143
LexiMin,6.435643564356436,0.0474423090253143
LexiMin,6.683168316831684,0.04744230902531431
LexiMin,6.9306930693069315,0.047442309025314315
LexiMin,7.1782178217821775,0.047442309025314315
LexiMin,7.425742574257425,0.04744230902531432
LexiMin,7.673267326732673,0.04744230902531432
LexiMin,7.920792079207921,0.04744230902531432
LexiMin,8.16831683168317,0.04744230902531432
LexiMin,8.415841584158416,0.04744230902531433
LexiMin,8.663366336633663,0.04744230902531433
LexiMin,8.91089108910891,0.04744230902531433
LexiMin,9.158415841584159,0.04744230902531434
LexiMin,9.405940594059405,0.04744230902531434
LexiMin,9.653465346534654,0.04744230902531434
LexiMin,9.900990099009901,0.04744230902531436
LexiMin,10.14851485148515,0.04744230902531436
LexiMin,10.396039603960396,0.047442309025314364
LexiMin,10.643564356435643,0.047442309025314364
LexiMin,10.891089108910892,0.047442309025314364
LexiMin,11.138613861386139,0.047442309025314364
LexiMin,11.386138613861387,0.04744230902531437
LexiMin,11.633663366336634,0.04744230902531437
LexiMin,11.881188118811881,0.04744230902531437
LexiMin,12.128712871287128,0.04744230902531437
LexiMin,12.376237623762377,0.04744230902531437
LexiMin,12.623762376237623,0.04744230902531438
LexiMin,12.871287128712872,0.04744230902531438
LexiMin,13.118811881188119,0.04744230902531438
LexiMin,13.366336633663368,0.04744230902531438
LexiMin,13.613861386138614,0.047442309025314384
LexiMin,13.861386138613863,0.04744230902531439
LexiMin,14.108910891089108,0.04744230902531439
LexiMin,14.356435643564355,0.0474423090253144
LexiMin,14.603960396039604,0.047442309025314405
LexiMin,14.85148514851485,0.047442309025314405
LexiMin,15.099009900990099,0.047442309025314405
LexiMin,15.346534653465346,0.04744230902531441
LexiMin,15.594059405940595,0.04744230902531442
LexiMin,15.841584158415841,0.04744230902531442
LexiMin,16.08910891089109,0.04744230902531442
LexiMin,16.33663366336634,0.04744230902531442
LexiMin,16.584158415841586,0.047442309025314426
LexiMin,16.831683168316832,0.04744230902531443
LexiMin,17.07920792079208,0.04744230902531443
LexiMin,17.326732673267326,0.04744230902531443
LexiMin,17.574257425742573,0.04744230902531444
LexiMin,17.82178217821782,0.04744230902531444
LexiMin,18.06930693069307,0.04744230902531445
LexiMin,18.316831683168317,0.04744230902531445
LexiMin,18.564356435643564,0.04744230902531445
LexiMin,18.81188118811881,0.04744230902531445
LexiMin,19.05940594059406,0.04744230902531445
LexiMin,19.306930693069308,0.047442309025314454
LexiMin,19.554455445544555,0.047442309025314454
LexiMin,19.801980198019802,0.047442309025314454
LexiMin,20.049504950495052,0.047442309025314454
LexiMin,20.2970297029703,0.047442309025314454
LexiMin,20.544554455445542,0.04744230902531446
LexiMin,20.792079207920793,0.04744230902531446
LexiMin,21.03960396039604,0.04744230902531446
LexiMin,21.287128712871286,0.04744230902531446
LexiMin,21.534653465346533,0.04744230902531446
LexiMin,21.782178217821784,0.04744230902531446
LexiMin,22.02970297029703,0.04744230902531447
LexiMin,22.277227722772277,0.04744230902531447
LexiMin,22.524752475247524,0.04744230902531447
LexiMin,22.772277227722775,0.04744230902531447
LexiMin,23.01980198019802,0.04744230902531447
LexiMin,23.26732673267327,0.047442309025314475
LexiMin,23.51485148514851,0.047442309025314475
LexiMin,23.762376237623762,0.047442309025314475
LexiMin,24.00990099009901,0.04744230902531448
LexiMin,24.257425742574256,0.04744230902531448
LexiMin,24.504950495049506,0.04744230902531448
LexiMin,24.752475247524753,0.04744230902531448
LexiMin,25.0,0.04744230902531448
LexiMin,25.247524752475247,0.04744230902531448
LexiMin,25.495049504950494,0.04744230902531448
LexiMin,25.742574257425744,0.04744230902531448
LexiMin,25.99009900990099,0.04744230902531448
LexiMin,26.237623762376238,0.04744230902531448
LexiMin,26.48514851485149,0.04744230902531448
LexiMin,26.732673267326735,0.04744230902531448
LexiMin,26.980198019801982,0.04744230902531449
LexiMin,27.22772277227723,0.04744230902531449
LexiMin,27.475247524752476,0.04744230902531449
LexiMin,27.722772277227726,0.04744230902531449
LexiMin,27.970297029702973,0.04744230902531449
LexiMin,28.217821782178216,0.04744230902531449
LexiMin,28.465346534653463,0.04744230902531449
LexiMin,28.71287128712871,0.04744230902531449
LexiMin,28.960396039603957,0.04744230902531449
