algorithm,percentile of pool members,selection probability
k/n,18.58974358974359,0.11217948717948718
k/n,18.91025641025641,0.11217948717948718
k/n,19.230769230769234,0.11217948717948718
k/n,19.55128205128205,0.11217948717948718
k/n,19.871794871794872,0.11217948717948718
k/n,20.192307692307693,0.11217948717948718
k/n,20.51282051282051,0.11217948717948718
k/n,20.833333333333336,0.11217948717948718
k/n,21.153846153846153,0.11217948717948718
k/n,21.474358974358974,0.11217948717948718
k/n,21.794871794871796,0.11217948717948718
k/n,22.115384615384613,0.11217948717948718
k/n,22.435897435897438,0.11217948717948718
k/n,22.756410256410255,0.11217948717948718
k/n,23.076923076923077,0.11217948717948718
k/n,23.397435897435898,0.11217948717948718
k/n,23.717948717948715,0.11217948717948718
k/n,24.03846153846154,0.11217948717948718
k/n,24.358974358974358,0.11217948717948718
k/n,24.679487179487182,0.11217948717948718
k/n,25.0,0.11217948717948718
k/n,25.320512820512818,0.11217948717948718
k/n,25.64102564102564,0.11217948717948718
k/n,25.961538461538463,0.11217948717948718
k/n,26.282051282051285,0.11217948717948718
k/n,26.602564102564102,0.11217948717948718
k/n,26.923076923076923,0.11217948717948718
k/n,27.24358974358974,0.11217948717948718
k/n,27.564102564102566,0.11217948717948718
k/n,27.884615384615387,0.11217948717948718
k/n,28.205128205128204,0.11217948717948718
k/n,28.525641025641026,0.11217948717948718
k/n,28.846153846153843,0.11217948717948718
k/n,29.166666666666668,0.11217948717948718
k/n,29.48717948717949,0.11217948717948718
k/n,29.807692307692307,0.11217948717948718
k/n,30.128205128205128,0.11217948717948718
k/n,30.448717948717945,0.11217948717948718
k/n,30.76923076923077,0.11217948717948718
k/n,31.08974358974359,0.11217948717948718
k/n,31.41025641025641,0.11217948717948718
k/n,31.73076923076923,0.11217948717948718
k/n,32.05128205128205,0.11217948717948718
k/n,32.371794871794876,0.11217948717948718
k/n,32.69230769230769,0.11217948717948718
k/n,33.01282051282051,0.11217948717948718
k/n,33.33333333333333,0.11217948717948718
k/n,33.65384615384615,0.11217948717948718
k/n,33.97435897435898,0.11217948717948718
k/n,34.294871794871796,0.11217948717948718
k/n,34.61538461538461,0.11217948717948718
k/n,34.93589743589743,0.11217948717948718
k/n,35.256410256410255,0.11217948717948718
k/n,35.57692307692308,0.11217948717948718
k/n,35.8974358974359,0.11217948717948718
k/n,36.217948717948715,0.11217948717948718
k/n,36.53846153846153,0.11217948717948718
k/n,36.858974358974365,0.11217948717948718
k/n,37.17948717948718,0.11217948717948718
k/n,37.5,0.11217948717948718
k/n,37.82051282051282,0.11217948717948718
k/n,38.141025641025635,0.11217948717948718
k/n,38.46153846153847,0.11217948717948718
k/n,38.782051282051285,0.11217948717948718
k/n,39.1025641025641,0.11217948717948718
k/n,39.42307692307692,0.11217948717948718
k/n,39.743589743589745,0.11217948717948718
k/n,40.06410256410257,0.11217948717948718
k/n,40.38461538461539,0.11217948717948718
k/n,40.705128205128204,0.11217948717948718
k/n,41.02564102564102,0.11217948717948718
k/n,41.34615384615385,0.11217948717948718
k/n,41.66666666666667,0.11217948717948718
k/n,41.98717948717949,0.11217948717948718
k/n,42.30769230769231,0.11217948717948718
k/n,42.628205128205124,0.11217948717948718
k/n,42.94871794871795,0.11217948717948718
k/n,43.269230769230774,0.11217948717948718
k/n,43.58974358974359,0.11217948717948718
k/n,43.91025641025641,0.11217948717948718
k/n,44.230769230769226,0.11217948717948718
k/n,44.55128205128205,0.11217948717948718
k/n,44.871794871794876,0.11217948717948718
k/n,45.19230769230769,0.11217948717948718
k/n,45.51282051282051,0.11217948717948718
k/n,45.83333333333333,0.11217948717948718
k/n,46.15384615384615,0.11217948717948718
k/n,46.47435897435898,0.11217948717948718
k/n,46.794871794871796,0.11217948717948718
k/n,47.11538461538461,0.11217948717948718
k/n,47.43589743589743,0.11217948717948718
k/n,47.756410256410255,0.11217948717948718
k/n,48.07692307692308,0.11217948717948718
k/n,48.3974358974359,0.11217948717948718
k/n,48.717948717948715,0.11217948717948718
k/n,49.03846153846153,0.11217948717948718
k/n,49.358974358974365,0.11217948717948718
k/n,49.67948717948718,0.11217948717948718
k/n,50.0,0.11217948717948718
k/n,50.32051282051282,0.11217948717948718
k/n,50.641025641025635,0.11217948717948718
k/n,50.96153846153846,0.11217948717948718
k/n,51.28205128205128,0.11217948717948718
k/n,51.60256410256411,0.11217948717948718
k/n,51.92307692307693,0.11217948717948718
k/n,52.243589743589745,0.11217948717948718
k/n,52.56410256410257,0.11217948717948718
k/n,52.88461538461539,0.11217948717948718
k/n,53.205128205128204,0.11217948717948718
k/n,53.52564102564102,0.11217948717948718
k/n,53.84615384615385,0.11217948717948718
k/n,54.166666666666664,0.11217948717948718
k/n,54.48717948717948,0.11217948717948718
k/n,54.807692307692314,0.11217948717948718
k/n,55.12820512820513,0.11217948717948718
k/n,55.44871794871795,0.11217948717948718
k/n,55.769230769230774,0.11217948717948718
k/n,56.08974358974359,0.11217948717948718
k/n,56.41025641025641,0.11217948717948718
k/n,56.730769230769226,0.11217948717948718
k/n,57.05128205128205,0.11217948717948718
k/n,57.37179487179487,0.11217948717948718
k/n,57.692307692307686,0.11217948717948718
k/n,58.01282051282052,0.11217948717948718
k/n,58.333333333333336,0.11217948717948718
k/n,58.65384615384615,0.11217948717948718
k/n,58.97435897435898,0.11217948717948718
k/n,59.294871794871796,0.11217948717948718
k/n,59.61538461538461,0.11217948717948718
k/n,59.93589743589743,0.11217948717948718
k/n,60.256410256410255,0.11217948717948718
k/n,60.57692307692307,0.11217948717948718
k/n,60.89743589743589,0.11217948717948718
k/n,61.21794871794872,0.11217948717948718
k/n,61.53846153846154,0.11217948717948718
k/n,61.858974358974365,0.11217948717948718
k/n,62.17948717948718,0.11217948717948718
k/n,62.5,0.11217948717948718
k/n,62.82051282051282,0.11217948717948718
k/n,63.141025641025635,0.11217948717948718
k/n,63.46153846153846,0.11217948717948718
k/n,63.78205128205128,0.11217948717948718
k/n,64.1025641025641,0.11217948717948718
k/n,64.42307692307693,0.11217948717948718
k/n,64.74358974358975,0.11217948717948718
k/n,65.06410256410257,0.11217948717948718
k/n,65.38461538461539,0.11217948717948718
k/n,65.7051282051282,0.11217948717948718
k/n,66.02564102564102,0.11217948717948718
k/n,66.34615384615384,0.11217948717948718
k/n,66.66666666666666,0.11217948717948718
k/n,66.98717948717949,0.11217948717948718
k/n,67.3076923076923,0.11217948717948718
k/n,67.62820512820514,0.11217948717948718
k/n,67.94871794871796,0.11217948717948718
k/n,68.26923076923077,0.11217948717948718
k/n,68.58974358974359,0.11217948717948718
k/n,68.91025641025641,0.11217948717948718
k/n,69.23076923076923,0.11217948717948718
k/n,69.55128205128204,0.11217948717948718
k/n,69.87179487179486,0.11217948717948718
k/n,70.1923076923077,0.11217948717948718
k/n,70.51282051282051,0.11217948717948718
k/n,70.83333333333334,0.11217948717948718
k/n,71.15384615384616,0.11217948717948718
k/n,71.47435897435898,0.11217948717948718
k/n,71.7948717948718,0.11217948717948718
k/n,72.11538461538461,0.11217948717948718
k/n,72.43589743589743,0.11217948717948718
k/n,72.75641025641025,0.11217948717948718
k/n,73.07692307692307,0.11217948717948718
k/n,73.3974358974359,0.11217948717948718
k/n,73.71794871794873,0.11217948717948718
k/n,74.03846153846155,0.11217948717948718
k/n,74.35897435897436,0.11217948717948718
k/n,74.67948717948718,0.11217948717948718
k/n,75.0,0.11217948717948718
k/n,75.32051282051282,0.11217948717948718
k/n,75.64102564102564,0.11217948717948718
k/n,75.96153846153845,0.11217948717948718
k/n,76.28205128205127,0.11217948717948718
k/n,76.6025641025641,0.11217948717948718
k/n,76.92307692307693,0.11217948717948718
k/n,77.24358974358975,0.11217948717948718
k/n,77.56410256410257,0.11217948717948718
k/n,77.88461538461539,0.11217948717948718
k/n,78.2051282051282,0.11217948717948718
k/n,78.52564102564102,0.11217948717948718
k/n,78.84615384615384,0.11217948717948718
k/n,79.16666666666666,0.11217948717948718
k/n,79.48717948717949,0.11217948717948718
k/n,79.8076923076923,0.11217948717948718
k/n,80.12820512820514,0.11217948717948718
k/n,80.44871794871796,0.11217948717948718
k/n,80.76923076923077,0.11217948717948718
k/n,81.08974358974359,0.11217948717948718
k/n,81.41025641025641,0.11217948717948718
k/n,81.73076923076923,0.11217948717948718
k/n,82.05128205128204,0.11217948717948718
k/n,82.37179487179486,0.11217948717948718
k/n,82.6923076923077,0.11217948717948718
k/n,83.01282051282051,0.11217948717948718
k/n,83.33333333333334,0.11217948717948718
k/n,83.65384615384616,0.11217948717948718
k/n,83.97435897435898,0.11217948717948718
k/n,84.2948717948718,0.11217948717948718
k/n,84.61538461538461,0.11217948717948718
k/n,84.93589743589743,0.11217948717948718
k/n,85.25641025641025,0.11217948717948718
k/n,85.57692307692307,0.11217948717948718
k/n,85.8974358974359,0.11217948717948718
k/n,86.21794871794873,0.11217948717948718
k/n,86.53846153846155,0.11217948717948718
k/n,86.85897435897436,0.11217948717948718
k/n,87.17948717948718,0.11217948717948718
k/n,87.5,0.11217948717948718
k/n,87.82051282051282,0.11217948717948718
k/n,88.14102564102564,0.11217948717948718
k/n,88.46153846153845,0.11217948717948718
k/n,88.78205128205127,0.11217948717948718
k/n,89.1025641025641,0.11217948717948718
k/n,89.42307692307693,0.11217948717948718
k/n,89.74358974358975,0.11217948717948718
k/n,90.06410256410257,0.11217948717948718
k/n,90.38461538461539,0.11217948717948718
k/n,90.7051282051282,0.11217948717948718
k/n,91.02564102564102,0.11217948717948718
k/n,91.34615384615384,0.11217948717948718
k/n,91.66666666666666,0.11217948717948718
k/n,91.98717948717949,0.11217948717948718
k/n,92.3076923076923,0.11217948717948718
k/n,92.62820512820514,0.11217948717948718
k/n,92.94871794871796,0.11217948717948718
k/n,93.26923076923077,0.11217948717948718
k/n,93.58974358974359,0.11217948717948718
k/n,93.91025641025641,0.11217948717948718
k/n,94.23076923076923,0.11217948717948718
k/n,94.55128205128204,0.11217948717948718
k/n,94.87179487179486,0.11217948717948718
k/n,95.1923076923077,0.11217948717948718
k/n,95.51282051282051,0.11217948717948718
k/n,95.83333333333334,0.11217948717948718
k/n,96.15384615384616,0.11217948717948718
k/n,96.47435897435898,0.11217948717948718
k/n,96.7948717948718,0.11217948717948718
k/n,97.11538461538461,0.11217948717948718
k/n,97.43589743589743,0.11217948717948718
k/n,97.75641025641025,0.11217948717948718
k/n,98.07692307692307,0.11217948717948718
k/n,98.3974358974359,0.11217948717948718
k/n,98.71794871794873,0.11217948717948718
k/n,99.03846153846155,0.11217948717948718
k/n,99.35897435897436,0.11217948717948718
k/n,99.67948717948718,0.11217948717948718
