algorithm,percentile of pool members,selection probability
k/n,27.142857142857142,0.34285714285714286
k/n,28.57142857142857,0.34285714285714286
k/n,30.0,0.34285714285714286
k/n,31.428571428571427,0.34285714285714286
k/n,32.857142857142854,0.34285714285714286
k/n,34.285714285714285,0.34285714285714286
k/n,35.714285714285715,0.34285714285714286
k/n,37.142857142857146,0.34285714285714286
k/n,38.57142857142858,0.34285714285714286
k/n,40.0,0.34285714285714286
k/n,41.42857142857143,0.34285714285714286
k/n,42.857142857142854,0.34285714285714286
k/n,44.285714285714285,0.34285714285714286
k/n,45.714285714285715,0.34285714285714286
k/n,47.14285714285714,0.34285714285714286
k/n,48.57142857142857,0.34285714285714286
k/n,50.0,0.34285714285714286
k/n,51.42857142857142,0.34285714285714286
k/n,52.85714285714286,0.34285714285714286
k/n,54.285714285714285,0.34285714285714286
k/n,55.714285714285715,0.34285714285714286
k/n,57.14285714285714,0.34285714285714286
k/n,58.57142857142858,0.34285714285714286
k/n,60.0,0.34285714285714286
k/n,61.42857142857143,0.34285714285714286
k/n,62.857142857142854,0.34285714285714286
k/n,64.28571428571429,0.34285714285714286
k/n,65.71428571428571,0.34285714285714286
k/n,67.14285714285714,0.34285714285714286
k/n,68.57142857142857,0.34285714285714286
k/n,70.0,0.34285714285714286
k/n,71.42857142857143,0.34285714285714286
k/n,72.85714285714285,0.34285714285714286
k/n,74.28571428571429,0.34285714285714286
k/n,75.71428571428571,0.34285714285714286
k/n,77.14285714285715,0.34285714285714286
k/n,78.57142857142857,0.34285714285714286
k/n,80.0,0.34285714285714286
k/n,81.42857142857143,0.34285714285714286
k/n,82.85714285714286,0.34285714285714286
k/n,84.28571428571429,0.34285714285714286
k/n,85.71428571428571,0.34285714285714286
k/n,87.14285714285714,0.34285714285714286
k/n,88.57142857142857,0.34285714285714286
k/n,90.0,0.34285714285714286
k/n,91.42857142857143,0.34285714285714286
k/n,92.85714285714286,0.34285714285714286
k/n,94.28571428571428,0.34285714285714286
k/n,95.71428571428572,0.34285714285714286
k/n,97.14285714285714,0.34285714285714286
k/n,98.57142857142858,0.34285714285714286
