algorithm,percentile of pool members,selection probability
LexiMin,43.30218068535825,0.052983523589947575
LexiMin,43.613707165109034,0.052983523589947575
LexiMin,43.925233644859816,0.05298352358994759
LexiMin,44.23676012461059,0.05298352358994759
LexiMin,44.54828660436137,0.052983523589947595
LexiMin,44.85981308411215,0.0529835235899476
LexiMin,45.17133956386293,0.0529835235899476
LexiMin,45.482866043613704,0.0529835235899476
LexiMin,45.794392523364486,0.05298352358994761
LexiMin,46.10591900311526,0.05298352358994761
LexiMin,46.41744548286604,0.052983523589947616
LexiMin,46.728971962616825,0.05298352358994763
LexiMin,47.0404984423676,0.05298352358994763
LexiMin,47.35202492211838,0.05298352358994764
LexiMin,47.66355140186916,0.05298352358994764
LexiMin,47.97507788161994,0.05298352358994766
LexiMin,48.28660436137071,0.05298352358994766
LexiMin,48.598130841121495,0.05298352358994766
LexiMin,48.90965732087228,0.052983523589947665
LexiMin,49.22118380062305,0.052983523589947665
LexiMin,49.532710280373834,0.052983523589947665
LexiMin,49.84423676012461,0.052983523589947665
LexiMin,50.155763239875384,0.052983523589947665
LexiMin,50.467289719626166,0.052983523589947665
LexiMin,50.77881619937694,0.052983523589947665
LexiMin,51.09034267912772,0.052983523589947665
LexiMin,51.4018691588785,0.05298352358994767
LexiMin,51.71339563862928,0.05298352358994767
LexiMin,52.024922118380054,0.05298352358994767
LexiMin,52.336448598130836,0.05298352358994767
LexiMin,52.64797507788161,0.05298352358994767
LexiMin,52.95950155763239,0.05298352358994767
LexiMin,53.271028037383175,0.05298352358994767
LexiMin,53.58255451713395,0.05298352358994767
LexiMin,53.89408099688473,0.05298352358994767
LexiMin,54.20560747663551,0.05298352358994767
LexiMin,54.51713395638629,0.05298352358994767
LexiMin,54.82866043613706,0.05298352358994767
LexiMin,55.140186915887845,0.05298352358994767
LexiMin,55.45171339563863,0.05298352358994768
LexiMin,55.7632398753894,0.05298352358994768
LexiMin,56.074766355140184,0.05298352358994768
LexiMin,56.38629283489096,0.05298352358994768
LexiMin,56.69781931464174,0.05298352358994768
LexiMin,57.009345794392516,0.05298352358994768
LexiMin,57.3208722741433,0.05298352358994768
LexiMin,57.63239875389408,0.05298352358994768
LexiMin,57.943925233644855,0.05298352358994768
LexiMin,58.25545171339564,0.05298352358994768
LexiMin,58.56697819314641,0.05298352358994768
LexiMin,58.87850467289719,0.05298352358994768
LexiMin,59.19003115264797,0.05298352358994768
LexiMin,59.50155763239875,0.05298352358994768
LexiMin,59.813084112149525,0.05298352358994768
LexiMin,60.12461059190031,0.05298352358994768
LexiMin,60.43613707165109,0.05298352358994768
LexiMin,60.747663551401864,0.05298352358994768
LexiMin,61.059190031152646,0.05298352358994768
LexiMin,61.37071651090342,0.05298352358994768
LexiMin,61.6822429906542,0.05298352358994768
LexiMin,61.99376947040498,0.05298352358994768
LexiMin,62.30529595015576,0.052983523589947686
LexiMin,62.616822429906534,0.052983523589947686
LexiMin,62.928348909657316,0.052983523589947686
LexiMin,63.2398753894081,0.052983523589947686
LexiMin,63.55140186915887,0.052983523589947686
LexiMin,63.862928348909655,0.052983523589947686
LexiMin,64.17445482866043,0.052983523589947686
LexiMin,64.48598130841121,0.052983523589947686
LexiMin,64.797507788162,0.052983523589947686
LexiMin,65.10903426791276,0.052983523589947686
LexiMin,65.42056074766354,0.052983523589947686
LexiMin,65.73208722741433,0.05298352358994769
LexiMin,66.04361370716511,0.05298352358994769
LexiMin,66.35514018691589,0.0529835235899477
LexiMin,66.66666666666666,0.052983523589947706
LexiMin,66.97819314641744,0.052983523589947706
LexiMin,67.28971962616822,0.05298352358994771
LexiMin,67.601246105919,0.05298352358994772
LexiMin,67.91277258566979,0.05298352358994773
LexiMin,68.22429906542055,0.05298352358994773
LexiMin,68.53582554517133,0.05298352358994773
LexiMin,68.84735202492212,0.052983523589947734
LexiMin,69.1588785046729,0.052983523589947734
LexiMin,69.47040498442367,0.052983523589947734
LexiMin,69.78193146417445,0.05298352358994775
LexiMin,70.09345794392523,0.05298352358994775
LexiMin,70.40498442367601,0.052983523589947755
LexiMin,70.7165109034268,0.052983523589947755
LexiMin,71.02803738317756,0.052983523589947755
LexiMin,71.33956386292834,0.05298352358994776
LexiMin,71.65109034267913,0.05298352358994776
LexiMin,71.96261682242991,0.05298352358994776
LexiMin,72.27414330218068,0.052983523589947776
LexiMin,72.58566978193146,0.052983523589947776
LexiMin,72.89719626168224,0.05298352358994778
LexiMin,73.20872274143302,0.05298352358994778
LexiMin,73.5202492211838,0.05298352358994779
LexiMin,73.83177570093457,0.05298352358994779
